scan rate (V/s),1
E (V),I (A)
-0.295,-2.2182E-13
-0.29,-1.15433E-13
-0.285,-1.54909E-13
-0.28,-1.82916E-13
-0.275,-2.17348E-13
-0.27,-2.60493E-13
-0.265,-3.13874E-13
-0.26,-3.79331E-13
-0.255,-4.59233E-13
-0.25,-5.56561E-13
-0.245,-6.74985E-13
-0.24,-8.18992E-13
-0.235,-9.94046E-13
-0.23,-1.20679E-12
-0.225,-1.46529E-12
-0.22,-1.77936E-12
-0.215,-2.16091E-12
-0.21,-2.62441E-12
-0.205,-3.18742E-12
-0.2,-3.87129E-12
-0.195,-4.70191E-12
-0.19,-5.71071E-12
-0.185,-6.93585E-12
-0.18,-8.42362E-12
-0.175,-1.02302E-11
-0.17,-1.24236E-11
-0.165,-1.50864E-11
-0.16,-1.83185E-11
-0.155,-2.22412E-11
-0.15,-2.70007E-11
-0.145,-3.27744E-11
-0.14,-3.9776E-11
-0.135,-4.82637E-11
-0.13,-5.85481E-11
-0.125,-7.10029E-11
-0.12,-8.6076E-11
-0.115,-1.04303E-10
-0.11,-1.26323E-10
-0.105,-1.52895E-10
-0.1,-1.84912E-10
-0.095,-2.23425E-10
-0.09,-2.69658E-10
-0.085,-3.25018E-10
-0.08,-3.91112E-10
-0.075,-4.69738E-10
-0.07,-5.62873E-10
-0.065,-6.72634E-10
-0.06,-8.01208E-10
-0.055,-9.50747E-10
-0.05,-1.12321E-09
-0.045,-1.32018E-09
-0.04,-1.54258E-09
-0.035,-1.79044E-09
-0.03,-2.06257E-09
-0.025,-2.35636E-09
-0.02,-2.66764E-09
-0.015,-2.9907E-09
-0.01,-3.31854E-09
-0.005,-3.6433E-09
2.10E-16,-3.95685E-09
0.005,-4.25156E-09
0.01,-4.52088E-09
0.015,-4.75991E-09
0.02,-4.96566E-09
0.025,-5.13707E-09
0.03,-5.27484E-09
0.035,-5.38103E-09
0.04,-5.45871E-09
0.045,-5.51149E-09
0.05,-5.54316E-09
0.055,-5.55745E-09
0.06,-5.55781E-09
0.065,-5.54731E-09
0.07,-5.5286E-09
0.075,-5.50388E-09
0.08,-5.47497E-09
0.085,-5.44331E-09
0.09,-5.41004E-09
0.095,-5.37602E-09
0.1,-5.34191E-09
0.105,-5.3082E-09
0.11,-5.27523E-09
0.115,-5.24324E-09
0.12,-5.21238E-09
0.125,-5.18274E-09
0.13,-5.15437E-09
0.135,-5.12728E-09
0.14,-5.10145E-09
0.145,-5.07685E-09
0.15,-5.05344E-09
0.155,-5.03115E-09
0.16,-5.00995E-09
0.165,-4.98976E-09
0.17,-4.97054E-09
0.175,-4.95222E-09
0.18,-4.93475E-09
0.185,-4.91807E-09
0.19,-4.90214E-09
0.195,-4.8869E-09
0.2,-4.87232E-09
0.205,-4.85835E-09
0.21,-4.84496E-09
0.215,-4.8321E-09
0.22,-4.81974E-09
0.225,-4.80786E-09
0.23,-4.79642E-09
0.235,-4.78541E-09
0.24,-4.77478E-09
0.245,-4.76453E-09
0.25,-4.75462E-09
0.255,-4.74505E-09
0.26,-4.73578E-09
0.265,-4.72682E-09
0.27,-4.71813E-09
0.275,-4.70971E-09
0.28,-4.70154E-09
0.285,-4.69361E-09
0.29,-4.6859E-09
0.295,-4.67842E-09
0.3,-4.67114E-09
0.295,-4.66398E-09
0.29,-4.65706E-09
0.285,-4.65032E-09
0.28,-4.64374E-09
0.275,-4.63732E-09
0.27,-4.63105E-09
0.265,-4.62492E-09
0.26,-4.61892E-09
0.255,-4.61305E-09
0.25,-4.6073E-09
0.245,-4.60166E-09
0.24,-4.59611E-09
0.235,-4.59065E-09
0.23,-4.58527E-09
0.225,-4.57995E-09
0.22,-4.57468E-09
0.215,-4.56944E-09
0.21,-4.56423E-09
0.205,-4.55901E-09
0.2,-4.55376E-09
0.195,-4.54845E-09
